name,score,budget_x,original_index,year,revenue_to_budget,lang_Arabic,lang_Basque,"lang_Bokmål, Norwegian, Norwegian Bokmål",lang_Cantonese,"lang_Catalan, Valencian",lang_Central Khmer,lang_Chinese,lang_Czech,lang_Danish,"lang_Dutch, Flemish",lang_Dzongkha,lang_English,lang_Finnish,lang_French,lang_Galician,lang_German,lang_Greek,lang_Gujarati,lang_Hindi,lang_Hungarian,lang_Icelandic,lang_Indonesian,lang_Irish,lang_Italian,lang_Japanese,lang_Kannada,lang_Korean,lang_Latin,lang_Latvian,lang_Macedonian,lang_Malay,lang_Malayalam,lang_No Language,lang_Norwegian,lang_Persian,lang_Polish,lang_Portuguese,lang_Romanian,lang_Russian,"lang_Spanish, Castilian",lang_Swedish,lang_Tagalog,lang_Tamil,lang_Telugu,lang_Thai,lang_Turkish,lang_Ukrainian,lang_Vietnamese,ctr_AR,ctr_AT,ctr_AU,ctr_BE,ctr_BO,ctr_BR,ctr_CA,ctr_CH,ctr_CL,ctr_CN,ctr_CO,ctr_CZ,ctr_DE,ctr_DK,ctr_DO,ctr_ES,ctr_FI,ctr_FR,ctr_GB,ctr_GR,ctr_GT,ctr_HK,ctr_HU,ctr_ID,ctr_IE,ctr_IL,ctr_IN,ctr_IR,ctr_IS,ctr_IT,ctr_JP,ctr_KR,ctr_LV,ctr_MU,ctr_MX,ctr_MY,ctr_NL,ctr_NO,ctr_PE,ctr_PH,ctr_PL,ctr_PR,ctr_PY,ctr_RU,ctr_SE,ctr_SG,ctr_SU,ctr_TH,ctr_TR,ctr_TW,ctr_UA,ctr_US,ctr_UY,ctr_VN,ctr_ZA,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Nan,Romance,Science_Fiction,Thriller,Tv_Movie,War,Western,text_pca_1,text_pca_2,text_pca_3,text_pca_4,text_pca_5,text_pca_6,text_pca_7,text_pca_8,text_pca_9,text_pca_10,text_pca_11,text_pca_12,text_pca_13,text_pca_14,text_pca_15,text_pca_16,text_pca_17,text_pca_18,text_pca_19,text_pca_20,text_pca_21,text_pca_22,text_pca_23,text_pca_24,text_pca_25,text_pca_26,text_pca_27,text_pca_28,text_pca_29,text_pca_30,text_pca_31,text_pca_32,text_pca_33,text_pca_34,text_pca_35,text_pca_36,text_pca_37,text_pca_38,text_pca_39,text_pca_40,text_pca_41,text_pca_42,text_pca_43,text_pca_44,text_pca_45,text_pca_46,text_pca_47,text_pca_48,text_pca_49,text_pca_50,text_pca_51,text_pca_52,text_pca_53,text_pca_54,text_pca_55,text_pca_56,text_pca_57,text_pca_58,text_pca_59,text_pca_60,text_pca_61,text_pca_62,text_pca_63,text_pca_64,text_pca_65,text_pca_66,text_pca_67,text_pca_68,text_pca_69,text_pca_70,text_pca_71,text_pca_72,text_pca_73,text_pca_74,text_pca_75
Ring 2,0.5700000000000001,0.013020863565004294,9168,0.5400000000000063,0.0004935965701318563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,-0.5436311,0.31633013,-0.13290137,0.57686424,0.54620314,0.07564998,-0.6900805,-0.117903486,-0.4645891,0.19883016,-0.078376986,-0.51600736,-0.15606661,0.06567684,0.38347197,-1.0907228,-0.73944736,1.149051,1.0426136,-0.4608008,-0.14644583,-0.29277992,0.90736187,-1.7763511,0.9412489,0.0790129,0.7883294,-0.91698927,1.3460734,0.58928,0.47302866,-0.25089762,-1.4226996,-0.29901418,-0.09662345,-0.120267086,-0.45964578,-0.8943628,-0.8667396,-0.3983803,0.81007653,0.113846965,0.61221236,0.9293004,-0.11335196,-0.23614986,0.5582338,-1.7288225,-0.36555132,-0.7955808,0.6218715,-0.3528195,-0.62023634,-1.0706462,-0.9664261,-0.12714186,0.9963785,-0.00043998307,-0.4327168,0.34207046,-0.59136695,0.74615145,-0.3055693,-0.5980917,-0.4494644,-0.029556902,0.19177638,0.081611924,-0.6496565,0.43028003,1.2223078,-0.19220324,-0.22095561,0.24982487,-0.055428155
Sierra Burgess Is a Loser,0.63,0.21902558376011488,9169,0.9200000000000017,0.0005229976062957752,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5825358,-1.3813915,0.42408746,-0.3763108,-0.2767088,-1.618449,0.06949606,-0.1359559,0.65239567,0.5668392,-0.79746926,2.1854355,-0.7956496,-0.26963577,-1.6634208,-0.11452498,0.25737104,-0.84145975,0.0918794,1.5444697,0.39377674,0.4834952,-0.9440051,-0.82111853,0.9567016,0.4461693,0.9924073,0.7646714,0.028336756,-1.1371019,0.7241767,0.6730401,0.39104375,0.44466045,-2.32151,2.0676873,-0.48304173,-0.8180112,0.7446464,-0.77423584,-0.25261146,0.15000783,1.1201688,-0.61276144,-1.7817882,0.8540017,-0.19264577,-2.7308013,-0.012914515,-0.784402,0.77159953,-0.057771802,0.80253184,-1.3373977,-1.3207568,1.8307548,-0.94441885,2.5689452,-0.2567798,-0.24139687,1.6224176,0.31510442,-1.326798,0.8560785,-1.2333895,-1.3928244,-0.15608639,-0.17903842,-1.2679517,-0.03363097,0.14429995,0.09111199,-1.78274,0.8079335,0.8416635
Shivers,0.64,0.0003662257826516286,9170,0.060000000000002274,0.0005275047965427512,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.84934336,-0.7299833,0.6960435,-0.9975767,0.35795757,-0.00906066,0.6750839,-0.5265316,-0.92003024,-3.8555474,-0.7590645,-0.088330716,-0.262217,1.9302925,0.29220808,-0.13197075,-0.23506188,1.6461154,1.9708295,-0.06330501,-1.2422948,2.4547057,-0.15196204,0.036908783,-1.7114512,-0.6546524,2.1645555,-0.043948617,0.13718587,0.45737615,-0.26716578,0.014398074,-0.1151803,-0.4087281,-1.2109709,0.9782369,-1.2684866,-0.24962056,0.056353163,-0.6293274,-0.11858047,-0.15493149,0.2660203,-0.44395337,-0.27301392,0.52678233,-1.621108,-0.22114266,0.8802361,-0.96315026,-1.9712971,0.8083122,-1.9821643,-0.7713447,1.4780166,-1.1201832,-1.2829239,-0.59624904,-0.69237405,1.4798537,1.4191673,3.1823015,1.4471684,3.0784955,1.0162123,-0.58075273,-1.3434625,-0.6788692,-0.9932812,1.7329335,0.42899552,0.31746268,0.40694252,0.2921118,-2.0422497
Jakob the Liar,0.66,0.03258652926525751,9171,0.5400000000000063,3.117750646633737e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05822948,0.41379264,0.15939578,-0.01836666,-0.80559754,0.3234498,0.8491019,1.580311,-0.4014144,0.65694934,-0.8937552,0.31793422,0.5750049,-0.3045094,0.4835581,-0.25739336,-0.17297752,0.28276244,0.38848388,0.07042768,-0.15386277,-1.2501793,0.8386259,0.9188957,0.72069895,0.39163208,-1.4749783,0.506281,0.03447558,0.7443362,-1.592248,-0.04925208,-0.7894628,-0.59728694,2.5880675,0.8883028,1.3588563,-0.45458984,0.11802003,-1.5874369,2.1689963,0.8874384,-0.31525987,0.05449767,0.96969575,-0.759276,0.6144439,1.4644715,-0.092056975,-0.4497913,-0.56213725,-0.3696955,0.06949725,-1.7405651,-0.30083647,0.589295,-0.8905713,0.15541932,-0.3141858,0.8826049,0.09153867,1.0692441,0.3846904,1.0539848,1.7742624,-0.1351427,0.123859,-0.80247074,0.6476996,-1.1954597,1.2366633,-0.96841484,-1.6643441,-0.5080715,0.54720914
Go! The Unforgettable Party,0.76,0.15606761946241118,9172,0.9400000000000048,0.0010015231174996635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1.0929755,-0.7501076,-0.64634943,-0.2130656,-0.010797643,0.05846808,1.0277995,-0.33471796,-1.1649926,-0.16057648,-0.27955636,0.00920412,1.7113404,1.0030515,0.19279921,-0.88235945,-2.426826,1.6781299,0.5289856,-0.13770375,1.2508398,-0.3342302,0.14316839,1.5545238,1.5232528,-0.9774588,0.059577137,-0.18566297,-1.0944017,1.1739706,-1.8235607,-0.119359694,0.8916296,-0.03968573,-0.3406322,-2.3122146,-1.042863,0.009670916,1.9588149,-0.98896825,-0.5188313,1.2682962,0.1791371,0.009605463,0.55471915,-0.26572263,-0.1940501,-1.3384516,-1.5618571,-0.8638908,-0.4534033,-0.26185447,-2.2370403,-0.92356104,-0.20506491,-0.95485276,1.4208351,-0.6099786,0.75149864,0.27940878,1.4516739,-2.3061857,-1.2049131,-0.11362965,-0.82072484,2.4018028,0.49146357,1.4559777,-0.55722004,1.1985313,0.7585665,-0.1788487,-0.2671854,-1.2034621,0.39460096
Ratchet & Clank,0.58,0.04345634354317597,9173,0.8800000000000026,4.1624953624922186e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8685959,-0.61701494,2.0101035,0.49507686,-0.3721688,1.3914136,-0.59787506,-0.27389663,0.75456566,-0.4469794,1.5568014,-1.3490043,-0.5807509,-1.3387625,0.52771384,0.82415324,-1.1867007,-0.3610783,0.09950424,0.8204206,0.6540298,-1.2518641,0.1387287,-0.085654065,1.2298465,-0.5697897,-0.8928127,0.79740155,-1.2532159,1.2760601,1.9367355,0.16542037,-0.13714789,-0.21124992,-0.19589753,0.03632551,-0.11040572,0.86445576,0.71138245,0.51982546,0.45518166,1.8435713,-0.4481722,0.90567356,0.7984998,-0.6392708,-0.71764773,0.641891,0.47178388,-0.47722337,0.38957408,0.12394357,-1.4842544,-0.5172172,-0.32240647,-0.22664627,-0.30057693,0.63982373,-1.248258,0.04847057,-0.5663296,0.88472444,0.8504059,-0.5549628,-1.4737709,1.4506711,-0.67557245,-0.50075907,0.36785495,-0.3121857,-0.6081342,-0.13284408,0.7286425,-0.14690201,-0.20872298
Glorious,0.59,0.2673745176682961,9176,1.0,0.0004435580892307596,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.0942892,1.5520478,0.94753116,-0.5321491,0.3257144,-0.39475113,1.5188419,2.0331337,2.0794642,0.30913314,0.15386325,-0.99628556,-0.6369964,-0.84964085,-0.13209125,-0.15842347,-0.5268311,0.53592557,0.2602749,1.6704994,0.70977366,1.4445482,-0.5202091,1.3214909,-0.07545394,-1.6276022,0.17171478,-1.2595338,-0.04982202,0.1279691,-0.24683124,0.82344615,0.64672303,-0.55723673,1.7058266,-0.14644633,-0.47676152,2.092061,0.43206602,0.63181585,0.62963563,1.0820601,-0.53651065,-0.089604676,0.02948274,-1.4988998,-1.5338204,-0.8084855,-0.60418665,-0.9866194,-0.65998363,0.5851633,0.5523672,0.2735326,2.2588627,0.65942526,0.38033012,-1.1421496,-0.33486146,-0.98323226,-1.571717,1.6099195,-0.36981368,-1.8187486,-0.41371086,1.4406881,-0.05324397,-0.39118603,0.5257019,-0.42901152,0.9596771,0.26262492,-0.36843,-0.6099802,-0.12422277
200 Pounds Beauty,0.68,0.008672937853836911,9177,0.6799999999999997,0.006083958587153852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.36178505,1.2350745,-0.9858464,-1.8193547,0.034222398,1.6436688,1.2758808,-1.6194851,0.09662548,0.011993102,0.8140445,-0.73687595,-1.3193004,0.19716883,-0.064884245,-0.3178963,-0.14619742,0.7034432,1.0381645,-2.146735,0.7020266,0.37809673,0.7044315,-0.326057,1.2700366,-0.79051566,-0.7737753,0.88529986,2.3169188,-0.35650703,-0.7583588,-0.025622608,-0.008378362,-1.8776275,-0.77534693,0.76703346,0.4602103,0.50268954,-0.29183903,-1.6665398,0.16603065,-0.3284676,1.3649737,-0.71154535,-0.76664275,0.024838269,-0.8916792,0.36746502,0.8366324,0.55827767,0.78671175,-0.5299187,-1.0174063,-2.0573661,-0.86038774,0.7281729,0.29473662,-0.3675801,1.5693815,-0.4808022,-2.1648915,-0.5114234,-1.0191857,-1.6938983,0.1051554,-0.17302446,-0.41140008,-0.53586525,-0.2556463,-0.026343292,1.2787708,0.2141724,1.3384489,-1.1470625,-1.6140126
American Ultra,0.61,0.0608480463878455,9178,0.8600000000000065,0.00010214351713766493,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020156382,0.24080148,0.45972636,0.339084,-0.07561534,1.1475866,1.3002446,-0.21689098,-0.16929704,0.3301295,1.3663578,1.3775434,-0.24807817,0.8926171,1.60594,1.8036293,0.3632067,-1.1969788,-0.60302955,0.19533193,-0.049737863,1.076061,0.11970039,0.25038487,-0.18658538,0.1957885,0.8073051,-0.22026305,-0.65764546,0.5689186,0.82800674,0.509594,-0.39673394,-1.0635251,0.73535573,-0.82601506,1.6346805,-0.21073821,1.233325,-0.22458431,0.11657969,-0.5477845,-0.0855261,-0.7433768,-0.17217463,1.3765165,-0.37070855,1.0778708,0.48911008,-0.15115115,-0.72018796,0.18495385,0.036658157,0.28414726,1.2903826,0.7901936,-0.27721366,-0.22235467,0.29992676,-0.083202966,-1.1364769,-0.20606709,-0.4500839,0.60376024,-0.6347915,0.109933004,-1.3677019,1.1234777,0.19983844,-0.8479088,0.49026644,-0.5415189,0.116772674,-1.2977438,-0.38824636
Outland,0.64,0.0347604921208412,9179,0.17999999999999972,0.00010251621375230473,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.85968786,0.23984367,0.43221572,1.0929544,-0.25615123,1.103445,0.20316882,1.0965269,0.8113869,-0.5808702,0.03914291,-0.075968936,0.023729024,0.051294897,0.24589542,0.14064193,0.8348829,0.52015686,-0.87031275,-0.31552863,-0.45758167,0.5323948,0.41348633,1.0060232,0.6033209,0.041160937,0.31803226,-0.052034307,0.41156802,-0.13034333,-0.6247689,-1.1465654,-0.14018741,-0.2891361,-0.99413264,-0.3572501,0.046471205,0.13136733,-0.98095757,-0.44443256,-1.1267684,0.069618896,0.8433341,0.39157593,-0.8420778,-0.82840496,-0.31744227,0.27579534,0.5097361,0.43371487,-0.62237215,-0.69237995,-1.1774838,0.26751196,-1.0053154,1.0524676,-0.09492575,1.7063922,0.7244883,-1.5045135,0.6159918,0.06508098,0.6207418,0.053078484,-0.28593707,0.026803147,-0.8332895,0.008844673,0.6515674,-1.2188319,1.2390246,1.5649801,1.3005234,-0.11912726,-0.8182832
